,time,pet,prec,prob,pn,ps,evap,perc,pr,q9,q1,rout,exch,aexch1,aexch2,qr,qd,qsim,qobs
3105,1998/7/2,4.7,0.5,153.1715559,0,0,3.579702647,0.07842586,0.07842586,0.074842026,0.008607964,35.03116123,0.224871355,0.224871355,0.224871355,0.584688666,0.233479319,0.818167985,0.4536
3106,1998/7/3,4.2,9,156.7578557,4.8,3.674357846,4.2,0.088058076,1.21370023,0.519128593,0.032861261,35.17193319,0.218584243,0.218584243,0.218584243,0.596940883,0.251445504,0.848386387,0.4536
3107,1998/7/4,4.3,0,153.5201191,0,0,3.158413397,0.079323203,0.079323203,0.644139396,0.08308087,35.41880212,0.221674032,0.221674032,0.221674032,0.618944501,0.304754902,0.923699403,0.4848
3108,1998/7/5,4.7,2.8,152.0633541,0,0,4.181138235,0.075626774,0.075626774,0.069930427,0.02123029,35.12322287,0.22716767,0.22716767,0.22716767,0.592677347,0.24839796,0.841075307,0.3936
3109,1998/7/6,3.8,9,155.9728773,5.2,3.995396085,3.8,0.085872856,1.290476771,0.548049635,0.034272146,35.28494283,0.220601388,0.220601388,0.220601388,0.606931056,0.254873534,0.86180459,0.3936
3110,1998/7/7,3.3,0,153.474167,0,0,2.419505856,0.079204435,0.079204435,0.682857052,0.088132146,35.56013343,0.224176945,0.224176945,0.224176945,0.631843399,0.312309091,0.94415249,0.4224
3111,1998/7/8,3.2,0,151.0802478,0,0,2.320708075,0.073211171,0.073211171,0.068916059,0.022074919,35.25512405,0.230356154,0.230356154,0.230356154,0.604281597,0.252431073,0.85671267,0.4536
3112,1998/7/9,3.4,0,148.5746776,0,0,2.438237037,0.067333135,0.067333135,0.063567648,0.007262782,34.96334482,0.223514575,0.223514575,0.223514575,0.578861456,0.230777357,0.809638813,0.3048
3113,1998/7/10,3.5,0,146.0325715,0,0,2.480344248,0.061761905,0.061761905,0.058398635,0.006680354,34.68352385,0.217106782,0.217106782,0.217106782,0.555326383,0.223787136,0.779113518,0.3048
3114,1998/7/11,3.8,0,143.3173866,0,0,2.658959415,0.056225483,0.056225483,0.05339828,0.006120376,34.41454852,0.211085906,0.211085906,0.211085906,0.533459514,0.217206282,0.750665796,0.3336
3115,1998/7/12,3.8,0.4,140.9166579,0,0,2.749060578,0.051668116,0.051668116,0.048802324,0.005587814,34.15566861,0.205411735,0.205411735,0.205411735,0.513093974,0.210999548,0.724093522,0.3048
3116,1998/7/13,3.6,0,138.4130899,0,0,2.45633235,0.047235576,0.047235576,0.044750013,0.00512327,33.90637601,0.200054236,0.200054236,0.200054236,0.494096848,0.205177506,0.699274354,0.276
3117,1998/7/14,3.4,0,136.0790106,0,0,2.290696785,0.043382516,0.043382516,0.040989679,0.004691263,33.66601926,0.194990203,0.194990203,0.194990203,0.476336631,0.199681466,0.676018097,0.1944
3118,1998/7/15,3.5,0,133.7107872,0,0,2.328488902,0.039734502,0.039734502,0.037602938,0.004303623,33.43411194,0.190195032,0.190195032,0.190195032,0.459705288,0.194498655,0.654203943,0.1188
3119,1998/7/16,4,0,131.0503674,0,0,2.624486143,0.035933691,0.035933691,0.034259356,0.003933049,33.2099323,0.185648847,0.185648847,0.185648847,0.444087844,0.189581896,0.63366974,0.07248
3120,1998/7/17,4.4,17,141.3146131,12.6,10.31664808,4.4,0.052402359,2.335754278,0.940996229,0.054119095,33.8429027,0.18132845,0.18132845,0.18132845,0.489354276,0.235447545,0.724801821,0.1188
3121,1998/7/18,3.6,0,138.8053639,0,0,2.461340066,0.047909194,0.047909194,1.198254391,0.156232833,34.67984993,0.193715602,0.193715602,0.193715602,0.555022762,0.349948436,0.904971198,0.3936
3122,1998/7/19,3.1,0,136.6670318,0,0,2.094003451,0.044328584,0.044328584,0.041703579,0.031695699,34.4002442,0.211007657,0.211007657,0.211007657,0.532316969,0.242703356,0.775020326,0.3048
3123,1998/7/20,3.3,0,134.4230421,0,0,2.203184991,0.040804783,0.040804783,0.038503476,0.004397743,34.13255335,0.205113064,0.205113064,0.205113064,0.511307395,0.209510807,0.720818202,0.2496
3124,1998/7/21,3.8,0,131.8819521,0,0,2.50400094,0.037088996,0.037088996,0.035256202,0.004040479,33.87559788,0.199580775,0.199580775,0.199580775,0.491792444,0.203621254,0.695413698,0.222
3125,1998/7/22,4.5,0,128.9290665,0,0,2.919769016,0.033116619,0.033116619,0.031810615,0.003665532,33.62818972,0.194371405,0.194371405,0.194371405,0.473590174,0.198036937,0.671627111,0.1692
3126,1998/7/23,4.3,4.3,128.8959923,0,0,4.3,0.033074142,0.033074142,0.029788174,0.003357581,33.39077467,0.189448074,0.189448074,0.189448074,0.456651305,0.192805655,0.64945696,0.1692
3127,1998/7/24,3.3,0,126.7561234,0,0,2.10945181,0.030417128,0.030417128,0.028716944,0.003249595,33.16339791,0.184807978,0.184807978,0.184807978,0.440901683,0.188057572,0.628959255,0.1692
3128,1998/7/25,3.5,0,124.5199243,0,0,2.208373163,0.027825937,0.027825937,0.026351639,0.003016175,32.94405361,0.180440723,0.180440723,0.180440723,0.426136654,0.183456898,0.609593551,0.144
3129,1998/7/26,3.9,0,122.0689051,0,0,2.425827281,0.025191977,0.025191977,0.024002669,0.00275534,32.7320952,0.176298091,0.176298091,0.176298091,0.412259175,0.179053431,0.591312606,0.144
3130,1998/7/27,4,0,119.5962207,0,0,2.449943529,0.022740849,0.022740849,0.021704341,0.002496462,32.52697296,0.172359927,0.172359927,0.172359927,0.399186511,0.174856389,0.5740429,0.144
3131,1998/7/28,4.4,0,116.9253023,0,0,2.650606781,0.020311597,0.020311597,0.019506969,0.002249673,32.32823996,0.168609,0.168609,0.168609,0.386848963,0.170858673,0.557707636,0.1188
3132,1998/7/29,4.4,0,114.3027596,0,0,2.604409717,0.018132963,0.018132963,0.017419661,0.00201199,32.1355049,0.165030873,0.165030873,0.165030873,0.375185599,0.167042863,0.542228463,0.1188
3133,1998/7/30,4.4,5.8,115.5032396,1.4,1.219585689,4.4,0.019105718,0.199520029,0.087985443,0.005820425,32.01694714,0.161612865,0.161612865,0.161612865,0.368156064,0.16743329,0.535589354,0.1188
3134,1998/7/31,4,0,113.1390644,0,0,2.346946949,0.017228251,0.017228251,0.107544794,0.013811395,31.92145432,0.159535633,0.159535633,0.159535633,0.362573243,0.173347028,0.535920271,0.1188
3135,1998/8/1,4,0,110.8144801,0,0,2.309055139,0.01552915,0.01552915,0.014834113,0.003835522,31.74190038,0.15787644,0.15787644,0.15787644,0.352264497,0.161711962,0.513976459,0.1188
3136,1998/8/2,4.5,0,108.2479835,0,0,2.5526848,0.013811809,0.013811809,0.013297715,0.001535259,31.56750439,0.154790113,0.154790113,0.154790113,0.342483817,0.156325373,0.49880919,0.1188
3137,1998/8/3,4.8,0.5,105.8406236,0,0,2.895017436,0.012342454,0.012342454,0.011850088,0.001369184,31.39799619,0.151833938,0.151833938,0.151833938,0.333192225,0.153203122,0.486395347,0.1188
3138,1998/8/4,3.2,11.7,113.3263804,8.5,7.503128187,3.2,0.017371386,1.014243199,0.406957796,0.023243225,31.60915433,0.148999478,0.148999478,0.148999478,0.344799135,0.172242703,0.517041838,0.1188
3139,1998/8/5,3.1,0,111.5152264,0,0,1.795127507,0.016026543,0.016026543,0.518424846,0.067696912,31.91775693,0.152536245,0.152536245,0.152536245,0.362358491,0.220233157,0.582591648,0.1188
3140,1998/8/6,3.7,0,109.3878024,0,0,2.112869269,0.014554655,0.014554655,0.013842347,0.013343544,31.73740234,0.157812447,0.157812447,0.157812447,0.35200938,0.171155991,0.523165372,0.09504
3141,1998/8/7,3.5,0,107.4054375,0,0,1.96908248,0.013282462,0.013282462,0.012596547,0.001444901,31.56250546,0.154713355,0.154713355,0.154713355,0.342206788,0.156158256,0.498365044,0.1188
3142,1998/8/8,3.5,0,105.4528318,0,0,1.940487789,0.012117944,0.012117944,0.011494116,0.00131769,31.39283669,0.151749801,0.151749801,0.151749801,0.332912689,0.153067491,0.485980179,0.1188
3143,1998/8/9,3.6,4,105.796959,0.4,0.356444265,3.6,0.01231701,0.055872745,0.02819361,0.002185944,31.24496166,0.1489138,0.1489138,0.1489138,0.324982435,0.151099744,0.476082179,0.1188
3144,1998/8/10,3.5,5.4,107.4727616,1.9,1.689126792,3.5,0.013324153,0.224197361,0.11679029,0.008765935,31.18634302,0.146473132,0.146473132,0.146473132,0.32188207,0.155239067,0.477121137,0.1188
3145,1998/8/11,3.3,39.2,138.0003367,35.9,30.57411004,3.3,0.046535001,5.37242496,2.235835167,0.133437709,33.12912464,0.145513592,0.145513592,0.145513592,0.438567133,0.278951301,0.717518435,0.1188
3146,1998/8/12,3,0.2,136.0725924,0,0,2.08437197,0.04337228,0.04337228,2.729681051,0.359550916,35.41957972,0.179788888,0.179788888,0.179788888,0.619014863,0.539339804,1.158354667,0.7032
3147,1998/8/13,3.1,0,133.9686777,0,0,2.063795345,0.040119397,0.040119397,0.037749841,0.067117905,35.09435232,0.227185127,0.227185127,0.227185127,0.590162362,0.294303031,0.884465393,0.3936
3148,1998/8/14,3.6,0,131.56489,0,0,2.36714266,0.036645053,0.036645053,0.034734748,0.003974044,34.78526486,0.219967386,0.219967386,0.219967386,0.563789595,0.22394143,0.787731025,0.276
3149,1998/8/15,3.7,1.5,130.0992859,0,0,2.930956183,0.034647877,0.034647877,0.032191465,0.003661646,34.49110805,0.21326107,0.21326107,0.21326107,0.539609346,0.216922715,0.756532061,0.222
3150,1998/8/16,3.9,0,127.5602624,0,0,2.507628807,0.031394759,0.031394759,0.029897786,0.003416938,34.21065657,0.207015563,0.207015563,0.207015563,0.51736483,0.210432501,0.727797331,0.1944
3151,1998/8/17,4.2,0.2,124.9983351,0,0,2.7335624,0.028364847,0.028364847,0.027058169,0.003111338,33.94211462,0.201183758,0.201183758,0.201183758,0.496783878,0.204295096,0.701078974,0.1944
3152,1998/8/18,3.4,13.7,133.5770087,10.3,8.618209578,3.4,0.039536009,1.72132643,0.694415123,0.040032606,34.30729785,0.195710496,0.195710496,0.195710496,0.524942384,0.235743102,0.760685487,0.1944
3153,1998/8/19,3.1,2.5,133.1422793,0,0,2.895832936,0.038896456,0.038896456,0.884468009,0.115236287,34.82760285,0.203179917,0.203179917,0.203179917,0.567342927,0.318416204,0.885759131,0.1692
3154,1998/8/20,2.7,0,131.3357974,0,0,1.770154949,0.036326938,0.036326938,0.033991596,0.023676213,34.53278364,0.214170931,0.214170931,0.214170931,0.542981738,0.237847144,0.780828882,0.3936
3155,1998/8/21,3.2,0,129.2274466,0,0,2.074848965,0.033501805,0.033501805,0.031578037,0.003600989,34.25168351,0.207892365,0.207892365,0.207892365,0.52057054,0.211493354,0.732063893,0.2496
3156,1998/8/22,3.6,5.6,130.8615952,2,1.669824041,3.6,0.035675491,0.365851449,0.161462505,0.010678552,34.10592015,0.202029464,0.202029464,0.202029464,0.509255321,0.212708016,0.721963337,0.222
3157,1998/8/23,2.9,1.6,129.983501,0,0,2.443600288,0.034493891,0.034493891,0.198347386,0.025392071,34.00199092,0.19903625,0.19903625,0.19903625,0.501312874,0.224428321,0.725741195,0.222
3158,1998/8/24,2.7,0.9,128.7894325,0,0,2.061130906,0.032937584,0.032937584,0.030429606,0.007323337,33.74707617,0.196921528,0.196921528,0.196921528,0.482265879,0.204244865,0.686510744,0.2496
3159,1998/8/25,2.8,0,126.9683562,0,0,1.790403587,0.030672749,0.030672749,0.028748992,0.003262402,33.50303095,0.191802611,0.191802611,0.191802611,0.464596825,0.195065012,0.659661837,0.276
3160,1998/8/26,3.2,0.9,125.4830756,0,0,2.356361168,0.028919376,0.028919376,0.026912718,0.003055501,33.26879033,0.186991699,0.186991699,0.186991699,0.448145036,0.1900472,0.638192237,0.1692
3161,1998/8/27,2.3,0.2,124.1372472,0,0,1.518427613,0.027400793,0.027400793,0.025427448,0.002879285,33.04386933,0.182455735,0.182455735,0.182455735,0.432804182,0.18533502,0.618139202,0.1692
3162,1998/8/28,2,2.4,124.4491813,0.4,0.339681053,2,0.027746948,0.088065896,0.048629411,0.004089585,32.85069596,0.178174734,0.178174734,0.178174734,0.419977518,0.182264319,0.602241837,0.1692
3163,1998/8/29,1.9,1.7,124.2963726,0,0,1.825231749,0.027576941,0.027576941,0.055360202,0.006763365,32.67220548,0.174555684,0.174555684,0.174555684,0.408406366,0.181319049,0.589725415,0.222
3164,1998/8/30,2,0,123.023333,0,0,1.246846837,0.026192777,0.026192777,0.024272365,0.003440733,32.47199508,0.171258669,0.171258669,0.171258669,0.395741433,0.174699402,0.570440835,0.222
3165,1998/8/31,2.1,0,121.6998246,0,0,1.298695136,0.024813274,0.024813274,0.023028459,0.002605323,32.2788077,0.167613651,0.167613651,0.167613651,0.383829481,0.170218975,0.554048456,0.1692
3166,1998/9/1,2,0,120.4493783,0,0,1.226882361,0.023563954,0.023563954,0.021838341,0.002470176,32.09219069,0.164149354,0.164149354,0.164149354,0.372604714,0.16661953,0.539224244,0.1188
3167,1998/9/2,2.4,0,118.9677602,0,0,1.459468683,0.022149377,0.022149377,0.02064866,0.002340081,31.91168504,0.160851738,0.160851738,0.160851738,0.362006049,0.163191819,0.525197868,0.1188
3168,1998/9/3,2.6,0,117.3816259,0,0,1.565423132,0.020711193,0.020711193,0.019366214,0.002200054,31.73678431,0.157707396,0.157707396,0.157707396,0.351974339,0.15990745,0.511881789,0.144
3169,1998/9/4,2.1,0,116.1095022,0,0,1.25251108,0.0196126,0.0196126,0.018206021,0.002063968,31.56722482,0.154702811,0.154702811,0.154702811,0.342468319,0.156766779,0.499235098,0.1188
3170,1998/9/5,2.3,0,114.7313724,0,0,1.359654256,0.018475608,0.018475608,0.017202115,0.001949261,31.40280332,0.151829232,0.151829232,0.151829232,0.333452844,0.153778492,0.487231336,0.1188
3171,1998/9/6,2.8,0,113.0760046,0,0,1.638187522,0.017180278,0.017180278,0.016116264,0.001832539,31.24311455,0.149079336,0.149079336,0.149079336,0.324884368,0.150911875,0.475796243,0.1188
3172,1998/9/7,2.5,0,111.6129883,0,0,1.446919368,0.016096936,0.016096936,0.015034223,0.001709526,31.0878635,0.146442828,0.146442828,0.146442828,0.316728106,0.148152354,0.464880461,0.1188
3173,1998/9/8,2.4,0,110.2227618,0,0,1.37510763,0.015118835,0.015118835,0.014100796,0.001601002,30.9369162,0.143911682,0.143911682,0.143911682,0.308959774,0.145512684,0.454472458,0.1188
3174,1998/9/9,2.2,0,108.9599289,0,0,1.248560714,0.014272144,0.014272144,0.013272425,0.001504835,30.79011412,0.141480816,0.141480816,0.141480816,0.301555321,0.142985651,0.444540972,0.1188
3175,1998/9/10,1.9,0,107.8772307,0,0,1.069121406,0.013576835,0.013576835,0.012570214,0.001421939,30.64733537,0.139144975,0.139144975,0.139144975,0.294493946,0.140566914,0.43506086,0.09504
3176,1998/9/11,2.4,0,106.526125,0,0,1.338358226,0.012747456,0.012747456,0.011891465,0.00134768,30.50837449,0.136899703,0.136899703,0.136899703,0.287752044,0.138247383,0.425999427,0.07248
3177,1998/9/12,2.5,11.3,114.2606168,8.8,7.752591352,2.5,0.018099549,1.065508198,0.427417012,0.024392551,30.76997972,0.134739435,0.134739435,0.134739435,0.300551219,0.159131986,0.459683205,0.07248
3178,1998/9/13,2.9,0.8,113.0170729,0,0,2.026408382,0.017135542,0.017135542,0.544746778,0.071122638,31.13439825,0.13882677,0.13882677,0.13882677,0.319155014,0.209949407,0.529104421,0.07248
3179,1998/9/14,2.7,15.7,124.2022299,13,11.21262961,2.7,0.027472618,1.814843012,0.725693703,0.053537854,31.65726918,0.144667058,0.144667058,0.144667058,0.347489836,0.198204912,0.545694748,0.09504
3180,1998/9/15,2.9,19.4,137.8851974,16.5,13.72930859,2.9,0.046341064,2.817032477,2.029322328,0.182279755,33.38378186,0.15335045,0.15335045,0.15335045,0.456160097,0.335630205,0.791790302,0.276
3181,1998/9/16,2.7,20.3,151.7993337,17.6,13.98910813,2.7,0.074971868,3.685863742,2.878603184,0.288954045,35.79343051,0.184672552,0.184672552,0.184672552,0.653627079,0.473626598,1.127253676,0.3624
3182,1998/9/17,2.4,2.8,152.033647,0.4,0.30986621,2.4,0.075552857,0.165686647,1.926460217,0.281071631,37.16116849,0.235689165,0.235689165,0.235689165,0.79441141,0.516760795,1.311172206,0.6384
3183,1998/9/18,1.9,0.4,150.8771306,0,0,1.483796498,0.072719882,0.072719882,0.112386939,0.056045835,36.7885517,0.26874522,0.26874522,0.26874522,0.753748944,0.324791055,1.078539999,0.576
3184,1998/9/19,1.9,0,149.4431395,0,0,1.364665063,0.069326037,0.069326037,0.064106989,0.008293967,36.39896859,0.259431317,0.259431317,0.259431317,0.713121414,0.267725284,0.980846697,0.3936
3185,1998/9/20,2.2,0,147.8086484,0,0,1.568877497,0.065613621,0.065613621,0.060926662,0.006891146,36.03317378,0.249942296,0.249942296,0.249942296,0.676663773,0.256833442,0.933497215,0.276
3186,1998/9/21,2.1,0,146.2600857,0,0,1.486317775,0.062244933,0.062244933,0.057721294,0.006531206,35.68841122,0.241260814,0.241260814,0.241260814,0.643744663,0.247792021,0.891536684,0.2496
3187,1998/9/22,2,0,144.7955873,0,0,1.40531043,0.059187948,0.059187948,0.054812628,0.006197125,35.3626229,0.233277705,0.233277705,0.233277705,0.61387865,0.23947483,0.85335348,0.2496
3188,1998/9/23,2,4.2,146.4773013,2.2,1.744422859,2,0.062708915,0.518286056,0.234658174,0.016032022,35.22185331,0.225909049,0.225909049,0.225909049,0.601336822,0.241941071,0.843277893,0.222
3189,1998/9/24,2.1,11.7,153.8819989,9.6,7.484961169,2.1,0.080263511,2.195302342,1.129044235,0.083224296,35.90902378,0.222777177,0.222777177,0.222777177,0.664650942,0.306001474,0.970652415,0.1944
3190,1998/9/25,1.8,11.9,161.4274849,10.1,7.647482629,1.8,0.101996686,2.554514057,2.117696103,0.207635841,37.43914719,0.238363952,0.238363952,0.238363952,0.825936643,0.445999793,1.271936436,0.222
3191,1998/9/26,1.7,0,160.05089,0,0,1.278878812,0.097716074,0.097716074,1.328385132,0.197288301,38.13398447,0.275847339,0.275847339,0.275847339,0.909395188,0.47313564,1.382530828,0.3336
3192,1998/9/27,1.5,0,158.8344926,0,0,1.122342871,0.094054528,0.094054528,0.086497793,0.038667281,37.66262637,0.294185072,0.294185072,0.294185072,0.852040972,0.332852353,1.184893325,0.3624
3193,1998/9/28,1.5,0,157.6273475,0,0,1.116614743,0.090530332,0.090530332,0.083256668,0.009371284,37.22587858,0.281653459,0.281653459,0.281653459,0.801657917,0.291024743,1.09268266,0.276
3194,1998/9/29,1.4,0,156.5030102,0,0,1.0369935,0.087343811,0.087343811,0.080218307,0.009024657,36.8194327,0.270386703,0.270386703,0.270386703,0.757050884,0.27941136,1.036462244,0.1944
3195,1998/9/30,1.5,0,155.313424,0,0,1.105515348,0.084070845,0.084070845,0.077316284,0.008700124,36.4396658,0.260194318,0.260194318,0.260194318,0.717277504,0.268894442,0.986171946,0.222
3196,1998/10/1,2,0,153.7682524,0,0,1.465204669,0.079966995,0.079966995,0.074042333,0.008355609,36.08308564,0.250921764,0.250921764,0.250921764,0.681544255,0.259277373,0.940821628,0.3048
3197,1998/10/2,1.9,0,152.3093397,0,0,1.382671617,0.07624106,0.07624106,0.070498182,0.007963319,35.74679338,0.242432491,0.242432491,0.242432491,0.649222933,0.250395811,0.899618744,0.3048
3198,1998/10/3,2,0,150.7911453,0,0,1.445681711,0.072512703,0.072512703,0.067143883,0.007586215,35.42871167,0.234616093,0.234616093,0.234616093,0.619841687,0.242202308,0.862043995,0.2496
3199,1998/10/4,2,0,149.2864996,0,0,1.43568257,0.06896314,0.06896314,0.063859003,0.007217332,35.12695754,0.227390199,0.227390199,0.227390199,0.593003335,0.234607532,0.827610867,0.222
3200,1998/10/5,1.9,0,147.8661308,0,0,1.354627313,0.065741419,0.065741419,0.060793927,0.006867463,34.84004431,0.220683497,0.220683497,0.220683497,0.568390648,0.227550961,0.795941609,0.222
3201,1998/10/6,1.7,0.1,146.6693111,0,0,1.23369833,0.063121359,0.063121359,0.058132094,0.006554631,34.5668628,0.21443883,0.21443883,0.21443883,0.545752434,0.220993461,0.766745895,0.222
3202,1998/10/7,1.6,0,145.4814721,0,0,1.127234736,0.060604316,0.060604316,0.055814742,0.00628779,34.30641604,0.208611316,0.208611316,0.208611316,0.524872827,0.214899107,0.739771934,0.222
3203,1998/10/8,1.5,0,144.3722381,0,0,1.050906951,0.058327038,0.058327038,0.053644134,0.006040134,34.05766696,0.203161639,0.203161639,0.203161639,0.505554846,0.209201773,0.714756619,0.1944
3204,1998/10/9,1.4,0,143.3402654,0,0,0.975702325,0.056270411,0.056270411,0.051681763,0.005814421,33.81976614,0.198052402,0.198052402,0.198052402,0.487634982,0.203866823,0.691501805,0.1944
3205,1998/10/10,1.6,0,142.1772203,0,0,1.109022415,0.054022601,0.054022601,0.049755262,0.00560196,33.59181236,0.193252483,0.193252483,0.193252483,0.470961529,0.198854443,0.669815971,0.1944
3206,1998/10/11,1.6,0,141.0227784,0,0,1.102578801,0.051863102,0.051863102,0.047767125,0.005381372,33.37291372,0.188731768,0.188731768,0.188731768,0.455397536,0.19411314,0.649510676,0.222
3207,1998/10/12,1.5,0.4,140.2181214,0,0,1.154257796,0.050399223,0.050399223,0.046098414,0.005179649,33.1626254,0.184462216,0.184462216,0.184462216,0.44084895,0.189641865,0.630490816,0.1944
3208,1998/10/13,1.7,0.7,139.4860355,0,0,1.382989662,0.049096291,0.049096291,0.044844513,0.00502859,32.96065617,0.180426012,0.180426012,0.180426012,0.427239755,0.185454602,0.612694357,0.1944
3209,1998/10/14,1.7,3,140.4864509,1.3,1.051299072,1.7,0.050883657,0.299584585,0.143154236,0.010423197,32.85984201,0.176609253,0.176609253,0.176609253,0.420577648,0.187032451,0.607610099,0.1692
3210,1998/10/15,1.5,9.7,146.9682932,8.2,6.545610202,1.5,0.063767906,1.718157705,0.830102381,0.058141727,33.40688555,0.174725838,0.174725838,0.174725838,0.457784674,0.232867565,0.690652239,0.222
3211,1998/10/16,1.6,4.9,149.4908911,3.3,2.592034902,1.6,0.06943697,0.777402068,1.174650653,0.134435314,34.24649245,0.185120257,0.185120257,0.185120257,0.520164018,0.319555571,0.83971959,0.2496
3212,1998/10/17,1.5,0,148.3528786,0,0,1.071180901,0.066831592,0.066831592,0.418916438,0.073238743,34.33981829,0.201922318,0.201922318,0.201922318,0.527512916,0.275161061,0.802673977,0.2496
3213,1998/10/18,1.4,1.3,148.2151582,0,0,1.371198769,0.066521681,0.066521681,0.060025986,0.01505699,34.09526297,0.203854807,0.203854807,0.203854807,0.508436108,0.218911798,0.727347905,0.2496
3214,1998/10/19,1.3,5.6,151.4980073,4.3,3.357079093,1.3,0.074229983,1.01715089,0.435461786,0.027522068,34.21206853,0.198818658,0.198818658,0.198818658,0.517474883,0.226340726,0.743815609,0.2496
3215,1998/10/20,1.4,5.5,154.5782367,4.1,3.162327158,1.4,0.082097726,1.019770568,0.916470808,0.090560675,34.76745201,0.201212821,0.201212821,0.201212821,0.56230015,0.291773496,0.854073646,0.2496
3216,1998/10/21,1.2,0,153.6212387,0,0,0.877412965,0.079585059,0.079585059,0.546327503,0.081309179,34.94902167,0.212879091,0.212879091,0.212879091,0.577636933,0.29418827,0.871825203,0.276
3217,1998/10/22,1.5,16.7,164.937944,15.2,11.43030141,1.5,0.113596052,3.883294644,1.574466905,0.102538425,36.0609118,0.21679565,0.21679565,0.21679565,0.679372425,0.319334075,0.9987065,0.276
3218,1998/10/23,0.9,1.1,164.971089,0.2,0.146855377,0.9,0.113710393,0.166855016,2.026604971,0.261892145,37.49682043,0.241911462,0.241911462,0.241911462,0.832607806,0.503803607,1.336411413,0.4224
3219,1998/10/24,0.8,3.3,166.6799767,2.5,1.828619529,0.8,0.119731832,0.791112303,0.396812694,0.074220454,37.35471853,0.27733746,0.27733746,0.27733746,0.816252052,0.351557914,1.167809966,0.516
3220,1998/10/25,1,5.1,169.5181132,4.1,2.968431378,1,0.130294942,1.261863564,0.897994221,0.082081571,37.6731069,0.273676257,0.273676257,0.273676257,0.853282107,0.355757829,1.209039936,0.3936
3221,1998/10/26,0.7,1.8,170.1753483,1.1,0.790079567,0.7,0.132844408,0.442764841,0.812052414,0.102655079,37.88801566,0.281927874,0.281927874,0.281927874,0.879071533,0.384582953,1.263654486,0.3936
3222,1998/10/27,0.7,0.7,170.0430204,0,0,0.7,0.13232791,0.13232791,0.275835148,0.047123065,37.60607733,0.287597094,0.287597094,0.287597094,0.845370571,0.334720159,1.180090731,0.3936
3223,1998/10/28,0.9,2.7,171.194367,1.8,1.288222815,0.9,0.136876184,0.648653369,0.323094585,0.028227466,37.38915724,0.280176112,0.280176112,0.280176112,0.820190786,0.308403578,1.128594363,0.4224
3224,1998/10/29,0.8,4.1,173.3916305,3.3,2.34316726,0.8,0.145903819,1.102736559,0.763195652,0.068742784,37.58412072,0.274560369,0.274560369,0.274560369,0.842792541,0.343303153,1.186095694,0.3336
3225,1998/10/30,0.4,0,172.9318643,0,0,0.315789724,0.143976452,0.143976452,0.613658095,0.083873405,37.62928059,0.279603989,0.279603989,0.279603989,0.848102217,0.363477394,1.21157961,0.4224
3226,1998/10/31,0.6,0.3,172.5529803,0,0,0.536480497,0.142403535,0.142403535,0.128957346,0.025670961,37.2362006,0.280781627,0.280781627,0.280781627,0.802818958,0.306452588,1.109271546,0.3624
3227,1998/11/1,1,6.9,176.5373406,5.9,4.144013297,1,0.159653006,1.915639708,0.828766318,0.053181315,37.50236462,0.2706492,0.2706492,0.2706492,0.833251502,0.323830515,1.157082017,0.3336
3228,1998/11/2,0.6,1,176.6553043,0.4,0.278151856,0.6,0.160188096,0.282036241,1.078641239,0.134792581,37.96946981,0.277481009,0.277481009,0.277481009,0.889017052,0.41227359,1.301290642,0.3624
3229,1998/11/3,0.4,0,176.177785,0,0,0.319488469,0.158030875,0.158030875,0.204838263,0.044748818,37.61737531,0.289766949,0.289766949,0.289766949,0.846699716,0.334515767,1.181215483,0.4248
3230,1998/11/4,0.4,0,175.7029237,0,0,0.318952477,0.155908822,0.155908822,0.141389364,0.01721906,37.2363947,0.280470829,0.280470829,0.280470829,0.802840804,0.297689889,1.100530693,0.408
3231,1998/11/5,0.5,0.5,175.5477035,0,0,0.5,0.155220154,0.155220154,0.140045845,0.015600798,36.88318824,0.270654138,0.270654138,0.270654138,0.763906435,0.286254935,1.050161371,0.3624
3232,1998/11/6,0.6,0.1,174.9971594,0,0,0.497746956,0.152797183,0.152797183,0.138740822,0.015476957,36.55458087,0.261774643,0.261774643,0.261774643,0.729122837,0.2772516,1.006374438,0.3624
3233,1998/11/7,0.6,0,174.3707876,0,0,0.47629435,0.150077465,0.150077465,0.136442904,0.015248601,36.24695076,0.253702247,0.253702247,0.253702247,0.697775259,0.268950848,0.966726107,0.3936
3234,1998/11/8,0.7,0.7,174.2213532,0,0,0.7,0.149434388,0.149434388,0.134815636,0.015025712,35.95864361,0.246307794,0.246307794,0.246307794,0.66943058,0.261333506,0.930764086,0.4224
3235,1998/11/9,0.6,0,173.5995994,0,0,0.47497141,0.146782404,0.146782404,0.133443151,0.014892816,35.68790792,0.239518762,0.239518762,0.239518762,0.643697605,0.254411578,0.898109183,0.4224
3236,1998/11/10,0.9,0,172.7458433,0,0,0.71055358,0.143202465,0.143202465,0.130689731,0.014630943,35.43174712,0.23326619,0.23326619,0.23326619,0.620116726,0.247897133,0.868013859,0.3624
3237,1998/11/11,0.9,0,171.8977798,0,0,0.708347477,0.139716031,0.139716031,0.12750473,0.014285946,35.18832856,0.227458395,0.227458395,0.227458395,0.598381684,0.24174434,0.840126025,0.3624
